Myoware,X-axis,Y-axis,Z-axis,Output
445,-7.72,0.19,-1.09,Bicep_Correct_Form
854,-7.38,0.69,-0.09,Bicep_Correct_Form
406,-7.31,0.81,-0.59,Bicep_Correct_Form
821,-7.75,0.69,-0.72,Bicep_Correct_Form
277,-7.63,0.97,-0.75,Bicep_Correct_Form
348,-6.81,-0.03,-0.59,Bicep_Correct_Form
971,-7.84,0.53,-0.94,Bicep_Correct_Form
461,-7.53,0.75,-1.06,Bicep_Correct_Form
609,-7.56,0.75,-1.12,Bicep_Correct_Form
698,-7.25,0.72,-1.31,Bicep_Correct_Form
372,-7.5,1,-0.81,Bicep_Correct_Form
519,-7.38,0.66,-0.75,Bicep_Correct_Form
440,-7.56,0.97,-1.37,Bicep_Correct_Form
721,-7.69,0.25,-1.28,Bicep_Correct_Form
400,-7.5,1.09,-0.91,Bicep_Correct_Form
652,-7.81,1.09,-0.75,Bicep_Correct_Form
353,-7.94,-0.03,-0.97,Bicep_Correct_Form
585,-7.47,-0.5,-1.12,Bicep_Correct_Form
739,-7.22,0.44,-1.19,Bicep_Correct_Form
425,-7.31,0.97,-1,Bicep_Correct_Form
969,-7.88,1.06,-0.53,Bicep_Correct_Form
332,-7.56,1.09,-1,Bicep_Correct_Form
410,-7,0.63,-0.66,Bicep_Correct_Form
830,-7.88,0.44,-1.16,Bicep_Correct_Form
384,-7.66,0.91,-1.06,Bicep_Correct_Form
592,-7.38,0.22,-1.37,Bicep_Correct_Form
426,-7.81,0.31,-1.06,Bicep_Correct_Form
775,-7.66,0.59,-0.88,Bicep_Correct_Form
370,-7.81,0.53,-0.84,Bicep_Correct_Form
783,-7.38,0.59,-0.91,Bicep_Correct_Form
433,-7.81,0.28,-0.78,Bicep_Correct_Form
360,-8.06,0.63,-1,Bicep_Correct_Form
972,-7.81,-0.03,-0.91,Bicep_Correct_Form
387,-7.78,0.94,-0.84,Bicep_Correct_Form
677,-7.56,0.63,-0.97,Bicep_Correct_Form
372,-7.34,0.97,-0.66,Bicep_Correct_Form
440,-7.72,0.16,-1.12,Bicep_Correct_Form
833,-7.81,0.59,-0.59,Bicep_Correct_Form
394,-7.53,1.31,-0.94,Bicep_Correct_Form
484,-7.75,0.22,-1.5,Bicep_Correct_Form
778,-7.84,-0.22,-1.53,Bicep_Correct_Form
556,-7.84,1.09,-0.59,Bicep_Correct_Form
972,-7.84,1.09,-0.72,Bicep_Correct_Form
462,-7.81,0.94,-0.78,Bicep_Correct_Form
553,-7.75,0.94,-1.16,Bicep_Correct_Form
375,-7.84,1.03,-1.16,Bicep_Correct_Form
517,-8.09,0.25,-1.16,Bicep_Correct_Form
864,-7.91,0.44,-0.88,Bicep_Correct_Form
250,-7.63,0.56,-1.03,Bicep_Correct_Form
567,-7.47,1.59,-0.91,Bicep_Correct_Form
373,-7.63,0.28,-0.75,Bicep_Correct_Form
562,-7.31,0.53,-0.37,Bicep_Correct_Form
318,-7.47,0.88,-0.66,Bicep_Correct_Form
519,-8.13,1.16,-1.06,Bicep_Correct_Form
695,-7.44,0.59,-0.37,Bicep_Correct_Form
561,-7.88,0.66,-0.81,Bicep_Correct_Form
398,-7.41,-0.28,-0.75,Bicep_Correct_Form
307,-7.59,0.59,-0.53,Bicep_Correct_Form
944,-7.06,1.12,0,Bicep_Correct_Form
595,-7.75,1.47,-0.03,Bicep_Correct_Form
447,-7.63,0.56,-0.84,Bicep_Correct_Form
499,-7.63,1.25,-0.5,Bicep_Correct_Form
684,-7.5,0.69,-0.69,Bicep_Correct_Form
470,-7.72,1.03,-0.22,Bicep_Correct_Form
174,-7.59,0.34,-0.06,Bicep_Correct_Form
544,-7.34,1.91,0.09,Bicep_Correct_Form
447,-7.38,-0.03,0.25,Bicep_Correct_Form
370,-7.44,0.59,-0.25,Bicep_Correct_Form
600,-8.44,-0.41,-0.75,Bicep_Correct_Form
453,-7.94,0.28,-1.59,Bicep_Correct_Form
276,-7.47,1,-0.66,Bicep_Correct_Form
83,-7.97,0.37,-0.75,Bicep_Correct_Form
208,-7.63,1.09,-0.63,Bicep_Correct_Form
368,-7.59,0.53,-0.94,Bicep_Correct_Form
203,-7.84,0.47,-0.5,Bicep_Correct_Form
458,-7.78,-0.41,-1.34,Bicep_Correct_Form
239,-7.72,0,-0.88,Bicep_Correct_Form
417,-7.53,0.5,-0.84,Bicep_Correct_Form
226,-7.31,0.53,-0.28,Bicep_Correct_Form
436,-7.59,0.94,0.03,Bicep_Correct_Form
282,-7.88,1.47,-0.56,Bicep_Correct_Form
514,-7.78,1.09,-0.59,Bicep_Correct_Form
59,-7.5,1.44,-0.59,Bicep_Correct_Form
435,-7.34,-1.03,-0.47,Bicep_Correct_Form
362,-7.84,1,-0.34,Bicep_Correct_Form
512,-7.09,0.84,0.12,Bicep_Correct_Form
205,-7.63,0.75,0.06,Bicep_Correct_Form
369,-7.53,1.31,0.12,Bicep_Correct_Form
252,-6.91,0.47,0.19,Bicep_Correct_Form
332,-7.34,1.03,0,Bicep_Correct_Form
512,-7.75,1.16,0.06,Bicep_Correct_Form
327,-7.19,1.59,-0.37,Bicep_Correct_Form
245,-7.5,0.44,-0.06,Bicep_Correct_Form
369,-7.47,1,-0.09,Bicep_Correct_Form
279,-7.5,0,0.16,Bicep_Correct_Form
480,-7.41,1.53,0.09,Bicep_Correct_Form
48,-7.69,1.31,-0.19,Bicep_Correct_Form
414,-7.66,1.25,0.09,Bicep_Correct_Form
60,-7.59,1.22,-0.03,Bicep_Correct_Form
261,-7.34,1.97,-0.12,Bicep_Correct_Form
459,-7.81,1.53,-0.41,Bicep_Correct_Form
47,-7.44,0.66,0.06,Bicep_Correct_Form
504,-7.84,0.69,-0.53,Bicep_Correct_Form
53,-7.84,1.44,-0.41,Bicep_Correct_Form
237,-7.22,2.28,0.31,Bicep_Correct_Form
390,-7.28,1.47,-0.12,Bicep_Correct_Form
469,-7.38,1.91,0.28,Bicep_Correct_Form
592,-8,0.47,-0.19,Bicep_Correct_Form
443,-7.41,1.06,0.34,Bicep_Correct_Form
55,-7.72,1.72,-0.03,Bicep_Correct_Form
310,-7.84,-0.47,-0.78,Bicep_Correct_Form
256,-7.59,0.28,-1.25,Bicep_Correct_Form
348,-7.84,0.81,-0.69,Bicep_Correct_Form
464,-7.78,1.22,-0.09,Bicep_Correct_Form
333,-7.81,1.06,0.41,Bicep_Correct_Form
548,-7.69,0.75,0.31,Bicep_Correct_Form
402,-7.31,1.03,0,Bicep_Correct_Form
200,-7.5,0.34,-1.56,Bicep_Correct_Form
582,-7.63,2.06,-1.25,Bicep_Correct_Form
467,-7.47,-1.34,0.09,Bicep_Correct_Form
357,-7.91,0.84,-1.16,Bicep_Correct_Form
433,-7.13,1.75,0.06,Bicep_Correct_Form
284,-8.03,0.75,-0.91,Bicep_Correct_Form
56,-7.75,-0.25,-2.03,Bicep_Correct_Form
430,-8.22,2.25,-0.47,Bicep_Correct_Form
379,-7.63,1.03,-0.16,Bicep_Correct_Form
275,-7.91,0.69,-0.91,Bicep_Correct_Form
355,-7.69,0.41,-0.31,Bicep_Correct_Form
202,-7.16,0.97,-0.16,Bicep_Correct_Form
298,-7.94,0.59,-0.5,Bicep_Correct_Form
203,-7.84,0.56,-0.31,Bicep_Correct_Form
326,-7.44,0.84,-0.28,Bicep_Correct_Form
174,-7.34,-0.28,0.06,Bicep_Correct_Form
348,-7.22,0.19,-0.25,Bicep_Correct_Form
197,-7.56,-0.22,0.47,Bicep_Correct_Form
338,-7.44,0.78,-0.41,Bicep_Correct_Form
199,-7.41,-0.22,-0.12,Bicep_Correct_Form
337,-7.56,0.91,-0.28,Bicep_Correct_Form
286,-8,1.5,-1.22,Bicep_Correct_Form
414,-7.53,0.47,0.12,Bicep_Correct_Form
496,-7.69,0.69,-0.66,Bicep_Correct_Form
231,-7.31,0.84,-0.19,Bicep_Correct_Form
372,-6.97,0.97,0.81,Bicep_Correct_Form
445,-7.53,0.66,-0.72,Bicep_Correct_Form
339,-8.28,1.03,-1.06,Bicep_Correct_Form
238,-7.84,0.44,-0.31,Bicep_Correct_Form
308,-7.13,-0.19,-0.34,Bicep_Correct_Form
49,-7.75,1.66,-0.44,Bicep_Correct_Form
335,-8.06,-0.16,0.03,Bicep_Correct_Form
47,-7.56,0.91,-0.03,Bicep_Correct_Form
512,-7.84,-0.47,-0.66,Bicep_Correct_Form
397,-7.75,1.91,-0.03,Bicep_Correct_Form
569,-7.66,0.16,-0.72,Bicep_Correct_Form
644,-7.22,1.34,1.37,Bicep_Correct_Form
360,-7.81,1.78,0.16,Bicep_Correct_Form
470,-7.84,0.47,0.06,Bicep_Correct_Form
352,-7.38,1.19,0,Bicep_Correct_Form
252,-7.88,1,-0.53,Bicep_Correct_Form
418,-7.41,0.91,-0.25,Bicep_Correct_Form
61,-7.78,1.12,-0.41,Bicep_Correct_Form
355,-7.38,1.91,-0.78,Bicep_Correct_Form
564,-7.63,-0.19,-0.5,Bicep_Correct_Form
334,-7.47,-0.25,-0.28,Bicep_Correct_Form
64,-7.5,0.78,-0.78,Bicep_Correct_Form
373,-7.66,0.25,-0.19,Bicep_Correct_Form
488,-7.5,0.09,-0.72,Bicep_Correct_Form
327,-8,0.25,-1,Bicep_Correct_Form
205,-7.53,-0.28,-0.06,Bicep_Correct_Form
590,-7.28,0.25,-0.81,Bicep_Correct_Form
53,-7.88,0.75,-0.91,Bicep_Correct_Form
409,-7.56,0.12,-1.25,Bicep_Correct_Form
54,-7.75,1.59,0.53,Bicep_Correct_Form
482,-7.59,0.06,-0.47,Bicep_Correct_Form
50,-7.41,1.22,-0.19,Bicep_Correct_Form
370,-7.72,1.53,-0.63,Bicep_Correct_Form
51,-7.31,1.78,0.28,Bicep_Correct_Form
438,-7.25,1.19,-0.16,Bicep_Correct_Form
716,-7.09,1.31,0.03,Bicep_Correct_Form
226,-6.66,0.91,0.25,Bicep_Correct_Form
51,-7.09,1.59,-0.41,Bicep_Correct_Form
208,-7.56,-1.28,-0.59,Bicep_Correct_Form
420,-7.47,0.31,-1.56,Bicep_Correct_Form
764,-8.28,1.41,-0.47,Bicep_Correct_Form
464,-7.75,0.69,-0.81,Bicep_Correct_Form
270,-7.63,0.59,-0.84,Bicep_Correct_Form
711,-6.97,1.84,-0.41,Bicep_Correct_Form
188,-7.66,-0.59,-0.97,Bicep_Correct_Form
428,-7.91,0,-0.53,Bicep_Correct_Form
558,-7.63,0.31,0.28,Bicep_Correct_Form
92,-7.53,1.25,0.53,Bicep_Correct_Form
975,-4.81,1.37,0.66,Bicep_Correct_Form
54,-8.47,1.16,-0.5,Bicep_Correct_Form
373,-7.41,1.12,-1.97,Bicep_Correct_Form
543,-7.22,1.88,-0.28,Bicep_Correct_Form
463,-7.78,2.03,-0.5,Bicep_Correct_Form
520,-7.69,0.41,-0.53,Bicep_Correct_Form
976,-7.91,1.72,-0.97,Bicep_Correct_Form
93,-7.78,1.63,-0.63,Bicep_Correct_Form
539,-7.59,2.19,-0.84,Bicep_Correct_Form
325,-7.28,0.25,-0.22,Bicep_Correct_Form
60,-7.72,1.31,-0.37,Bicep_Correct_Form
596,-7.69,-0.66,-0.97,Bicep_Correct_Form
465,-7.31,2.88,-0.41,Bicep_Correct_Form
52,-7.63,2.69,-0.44,Bicep_Correct_Form
543,-7.53,0.88,0.12,Bicep_Correct_Form
429,-7.31,0.78,-0.34,Bicep_Correct_Form
375,-7.19,1.44,-0.28,Bicep_Correct_Form
321,-7.72,0.56,-0.37,Bicep_Correct_Form
62,-7.5,2.53,-0.19,Bicep_Correct_Form
432,-7.5,2.16,-0.12,Bicep_Correct_Form
89,-7.5,0.34,-0.44,Bicep_Correct_Form
979,-7.34,1.03,-1.19,Bicep_Correct_Form
58,-7.66,0.81,-1.28,Bicep_Correct_Form
978,-6.97,1.91,-0.88,Bicep_Correct_Form
363,-7.88,1.37,-0.81,Bicep_Correct_Form
976,-8.09,2.19,-1.37,Bicep_Correct_Form
648,-7.53,1.59,-0.78,Bicep_Correct_Form
975,-7.88,2.09,-0.97,Bicep_Correct_Form
509,-7.78,0.31,-0.81,Bicep_Correct_Form
650,-7.78,1.12,-0.63,Bicep_Correct_Form
450,-7.59,1.66,-0.78,Bicep_Correct_Form
884,-7.84,1.34,-0.44,Bicep_Correct_Form
257,-9.13,2,-1.97,Bicep_Correct_Form
905,-7.28,1.31,-0.16,Bicep_Correct_Form
455,-7.59,-0.19,-1.25,Bicep_Correct_Form
804,-7.56,1.37,-0.66,Bicep_Correct_Form
308,-7.78,0.28,-1.75,Bicep_Correct_Form
786,-7.34,1.69,-0.25,Bicep_Correct_Form
278,-7.88,0.37,-0.88,Bicep_Correct_Form
961,-7.53,1.72,-0.06,Bicep_Correct_Form
686,-7.47,0.06,-1.22,Bicep_Correct_Form
912,-7.59,0.94,-0.47,Bicep_Correct_Form
339,-7.59,0.22,-1,Bicep_Correct_Form
786,-7.47,1.28,-0.59,Bicep_Correct_Form
266,-7.75,-0.16,-1.19,Bicep_Correct_Form
532,-7.63,0.72,-0.66,Bicep_Correct_Form
310,-7.81,-0.97,-0.56,Bicep_Correct_Form
152,-7.81,0.31,-0.59,Bicep_Correct_Form
340,-7.47,0.44,-0.69,Bicep_Correct_Form
99,-7.81,1.03,-0.81,Bicep_Correct_Form
538,-7.53,0.16,-0.41,Bicep_Correct_Form
56,-7.72,0.91,-0.28,Bicep_Correct_Form
566,-7.38,0.31,-0.5,Bicep_Correct_Form
109,-7.72,1.19,-0.19,Bicep_Correct_Form
516,-7.91,-0.94,-0.91,Bicep_Correct_Form
53,-7.81,1.41,-0.12,Bicep_Correct_Form
177,-7.72,-0.25,-0.22,Bicep_Correct_Form
438,-7.78,0.47,-0.75,Bicep_Correct_Form
501,-7.88,-0.91,-0.72,Bicep_Correct_Form
447,-7.63,0.34,-1,Bicep_Correct_Form
837,-7.41,0.94,-0.53,Bicep_Correct_Form
357,-7.63,1,-0.63,Bicep_Correct_Form
979,-7.69,-0.53,-0.91,Bicep_Correct_Form
301,-7.88,0,-1.12,Bicep_Correct_Form
548,-7.66,0.84,-0.56,Bicep_Correct_Form
406,-8.09,1.37,-0.66,Bicep_Correct_Form
797,-7.31,0.47,0.22,Bicep_Correct_Form
468,-7.66,0.78,-0.06,Bicep_Correct_Form
689,-7.84,0.47,-0.28,Bicep_Correct_Form
458,-7.84,0.41,-1,Bicep_Correct_Form
612,-8.34,2,-0.91,Bicep_Correct_Form
447,-7.06,1.22,-0.12,Bicep_Correct_Form
671,-8.03,1.37,-0.88,Bicep_Correct_Form
461,-7.69,0.91,-0.19,Bicep_Correct_Form
556,-8.09,0.97,-1.34,Bicep_Correct_Form
499,-7.59,0.56,-0.47,Bicep_Correct_Form
557,-7.28,1.12,0.12,Bicep_Correct_Form
376,-7.84,1.03,-0.81,Bicep_Correct_Form
568,-7.44,1.22,-0.37,Bicep_Correct_Form
276,-7.5,1.91,-0.37,Bicep_Correct_Form
567,-7.28,1.84,-0.44,Bicep_Correct_Form
253,-7.47,1,-0.91,Bicep_Correct_Form
448,-7.47,1.47,-1,Bicep_Correct_Form
382,-8.09,0.84,-0.34,Bicep_Correct_Form
433,-7.47,2,-0.25,Bicep_Correct_Form
354,-7.78,0.66,-0.53,Bicep_Correct_Form
720,-7.38,1.47,-0.53,Bicep_Correct_Form
563,-7.72,1.41,-0.72,Bicep_Correct_Form
505,-7.84,1.69,-1,Bicep_Correct_Form
354,-7.63,1.34,-0.41,Bicep_Correct_Form
559,-7.53,0.06,-0.41,Bicep_Correct_Form
477,-7.78,0.84,-0.47,Bicep_Correct_Form
407,-7.5,1,-0.84,Bicep_Correct_Form
61,-7.81,1.5,-0.56,Bicep_Correct_Form
284,-7.63,0.47,-0.22,Bicep_Correct_Form
445,-7.25,1.78,-0.25,Bicep_Wrong_Form
292,-6.88,2.84,-0.78,Bicep_Wrong_Form
641,-7.97,1.66,-0.66,Bicep_Wrong_Form
373,-7.13,3.25,-0.16,Bicep_Wrong_Form
657,-7.66,1.59,-0.72,Bicep_Wrong_Form
785,-7.38,1.44,-0.84,Bicep_Wrong_Form
213,-7.5,2.94,-1.09,Bicep_Wrong_Form
900,-6.41,-0.69,-2.06,Bicep_Wrong_Form
179,-5.88,4.5,0.75,Bicep_Wrong_Form
941,-7.56,0.22,0.03,Bicep_Wrong_Form
184,-7.63,3.16,-0.72,Bicep_Wrong_Form
491,-5.19,-1.97,-1.5,Bicep_Wrong_Form
312,-7.41,2,-0.31,Bicep_Wrong_Form
621,-6.97,2.53,0.69,Bicep_Wrong_Form
405,-6.78,2.69,-1.09,Bicep_Wrong_Form
564,-7.69,2.44,0.22,Bicep_Wrong_Form
373,-6.97,4.13,0,Bicep_Wrong_Form
483,-7.34,4.13,0.63,Bicep_Wrong_Form
365,-7.38,5.44,-0.37,Bicep_Wrong_Form
931,-7.22,2.5,-0.88,Bicep_Wrong_Form
466,-5.97,4.38,0.72,Bicep_Wrong_Form
723,-7.75,1.25,-0.56,Bicep_Wrong_Form
481,-4.94,7.09,0.06,Bicep_Wrong_Form
974,-7.56,0.84,-0.47,Bicep_Wrong_Form
245,-5.22,5.19,1.16,Bicep_Wrong_Form
752,-7.84,0.72,0.16,Bicep_Wrong_Form
257,-6.19,3.38,1.44,Bicep_Wrong_Form
618,-8.19,1.66,-1.37,Bicep_Wrong_Form
464,-7.69,3.09,-0.09,Bicep_Wrong_Form
392,-6.75,5.06,1.12,Bicep_Wrong_Form
975,-7.84,1.31,-0.41,Bicep_Wrong_Form
624,-5.44,5.94,0.66,Bicep_Wrong_Form
492,-7.66,0.06,-1.19,Bicep_Wrong_Form
208,-5.78,4.16,1.12,Bicep_Wrong_Form
828,-7.31,3.41,-0.12,Bicep_Wrong_Form
636,-6.97,1.94,-2,Bicep_Wrong_Form
182,-6.06,5.88,0.03,Bicep_Wrong_Form
955,-7.84,1.59,-0.91,Bicep_Wrong_Form
596,-7.06,2.06,-0.25,Bicep_Wrong_Form
237,-7.09,3.41,-1.34,Bicep_Wrong_Form
683,-7.81,0.88,-1.34,Bicep_Wrong_Form
845,-7.69,1.66,-0.81,Bicep_Wrong_Form
592,-7.31,2.66,-0.91,Bicep_Wrong_Form
668,-6.56,3.16,-1,Bicep_Wrong_Form
973,-7.97,1.37,-1.19,Bicep_Wrong_Form
867,-7.97,1.81,-1.19,Bicep_Wrong_Form
735,-7.19,3.75,-0.91,Bicep_Wrong_Form
971,-7.63,1.5,-0.75,Bicep_Wrong_Form
809,-7.03,3.81,-0.63,Bicep_Wrong_Form
754,-7.41,1.5,-1.19,Bicep_Wrong_Form
967,-7.34,2.5,-1.06,Bicep_Wrong_Form
676,-7.75,1.06,-1.19,Bicep_Wrong_Form
579,-6.78,3.72,0.03,Bicep_Wrong_Form
914,-7.13,1.97,0.06,Bicep_Wrong_Form
262,-6.34,2.59,-0.94,Bicep_Wrong_Form
462,-6.06,5.53,1.84,Bicep_Wrong_Form
270,-4.81,5.19,2.78,Bicep_Wrong_Form
716,-7.47,1.44,0.69,Bicep_Wrong_Form
382,-5.94,2.59,3.19,Bicep_Wrong_Form
972,-7.97,0.91,-0.28,Bicep_Wrong_Form
300,-5.91,3.72,0.56,Bicep_Wrong_Form
447,-7.19,1.31,-1.72,Bicep_Wrong_Form
338,-7.16,1.97,1.5,Bicep_Wrong_Form
957,-7.5,0.81,-0.31,Bicep_Wrong_Form
320,-6.09,1.75,3.19,Bicep_Wrong_Form
636,-7.56,0.88,1,Bicep_Wrong_Form
388,-6.91,1.91,1.25,Bicep_Wrong_Form
190,-5.94,4.97,1.56,Bicep_Wrong_Form
970,-8.5,2.31,-0.91,Bicep_Wrong_Form
249,-5.5,4.88,2.31,Bicep_Wrong_Form
645,-6.69,3.84,0.69,Bicep_Wrong_Form
342,-5.78,5.56,-0.53,Bicep_Wrong_Form
827,-7.28,3.84,0.44,Bicep_Wrong_Form
188,-4.44,5.34,2.16,Bicep_Wrong_Form
786,-8.22,0.53,-0.47,Bicep_Wrong_Form
177,-3.59,8.28,3.56,Bicep_Wrong_Form
575,-8.16,-0.19,-1.66,Bicep_Wrong_Form
276,-5.47,3.53,0.34,Bicep_Wrong_Form
797,-8.31,3.66,-1.19,Bicep_Wrong_Form
564,-6.97,4.28,1,Bicep_Wrong_Form
719,-4.22,5.97,1.84,Bicep_Wrong_Form
471,-7.38,1.53,0.06,Bicep_Wrong_Form
215,-4.41,6.66,3,Bicep_Wrong_Form
577,-7.34,1.75,-0.25,Bicep_Wrong_Form
312,-6.41,5.19,1.03,Bicep_Wrong_Form
920,-7.13,4.31,-0.12,Bicep_Wrong_Form
392,-6.22,4.81,-0.28,Bicep_Wrong_Form
787,-7.47,3.34,0.41,Bicep_Wrong_Form
330,-5.13,5.03,1.37,Bicep_Wrong_Form
486,-7.63,1.72,-0.19,Bicep_Wrong_Form
227,-5.03,6.66,1.91,Bicep_Wrong_Form
346,-7.13,1.66,-2,Bicep_Wrong_Form
186,-7.22,1.31,-2.25,Bicep_Wrong_Form
394,-5.75,4.88,0.56,Bicep_Wrong_Form
326,-7.56,2.06,-0.22,Bicep_Wrong_Form
253,-4.56,5.78,1.5,Bicep_Wrong_Form
680,-4.69,6.44,1.19,Bicep_Wrong_Form
776,-6.75,4.63,1.12,Bicep_Wrong_Form
627,-6.81,4.5,0.19,Bicep_Wrong_Form
409,-5.75,4.78,0,Bicep_Wrong_Form
508,-7.78,1.09,-0.91,Bicep_Wrong_Form
283,-5.72,5.91,1.12,Bicep_Wrong_Form
531,-7.91,0.75,-1.37,Bicep_Wrong_Form
267,-5.13,4.84,1.56,Bicep_Wrong_Form
189,-3.88,5.5,1.75,Bicep_Wrong_Form
445,-8.81,0.41,-1.69,Bicep_Wrong_Form
342,-7.75,2.03,-0.97,Bicep_Wrong_Form
605,-5.69,2.03,-0.34,Bicep_Wrong_Form
745,-7.63,1.66,-1.84,Bicep_Wrong_Form
457,-7.13,1.59,-0.5,Bicep_Wrong_Form
393,-4.09,7.34,2.47,Bicep_Wrong_Form
508,-7.09,1.66,-0.22,Bicep_Wrong_Form
425,-5.03,5.84,1.94,Bicep_Wrong_Form
294,-6.94,0.66,-0.81,Bicep_Wrong_Form
233,-5.13,5.19,1.94,Bicep_Wrong_Form
451,-7.75,2,-1.09,Bicep_Wrong_Form
240,-7.09,2.56,-0.09,Bicep_Wrong_Form
378,-3.81,5.66,1.78,Bicep_Wrong_Form
238,-8.09,1.78,-0.63,Bicep_Wrong_Form
341,-4.59,5.91,1.78,Bicep_Wrong_Form
455,-8.19,2.31,-0.16,Bicep_Wrong_Form
389,-4.69,4.94,2,Bicep_Wrong_Form
490,-7.75,1.81,0.78,Bicep_Wrong_Form
567,-8.06,2.84,1.41,Bicep_Wrong_Form
380,-4.94,0.69,4.06,Bicep_Wrong_Form
638,-7.34,0.91,1.44,Bicep_Wrong_Form
542,-6.44,1.34,2.59,Bicep_Wrong_Form
441,-7.5,0.44,1.88,Bicep_Wrong_Form
375,-5.69,3.94,2.31,Bicep_Wrong_Form
761,-7.69,1.72,0.31,Bicep_Wrong_Form
564,-7.06,2.38,0,Bicep_Wrong_Form
471,-5.34,4.69,2.25,Bicep_Wrong_Form
887,-7.56,4.34,0.91,Bicep_Wrong_Form
403,-7.5,2.78,-1,Bicep_Wrong_Form
572,-7.81,2.59,-0.63,Bicep_Wrong_Form
290,-5.25,4.44,1.19,Bicep_Wrong_Form
973,-6.63,4.06,0.41,Bicep_Wrong_Form
506,-6.78,4,0.28,Bicep_Wrong_Form
197,-4.16,5.84,1.97,Bicep_Wrong_Form
706,-7.81,1.5,-0.69,Bicep_Wrong_Form
427,-5.88,5.78,2.47,Bicep_Wrong_Form
732,-7.75,0.47,-0.56,Bicep_Wrong_Form
405,-5.59,3.78,0.5,Bicep_Wrong_Form
973,-7.59,4.5,0.56,Bicep_Wrong_Form
470,-6,4.22,1.25,Bicep_Wrong_Form
375,-5.59,4.59,1.37,Bicep_Wrong_Form
665,-7.34,1.44,-0.44,Bicep_Wrong_Form
202,-5.28,4.09,1.75,Bicep_Wrong_Form
786,-7.5,0.5,-0.41,Bicep_Wrong_Form
344,-6.81,5.25,2.34,Bicep_Wrong_Form
812,-7.56,4.81,0.5,Bicep_Wrong_Form
514,-7.5,2,-0.09,Bicep_Wrong_Form
242,-5.84,4.97,1.25,Bicep_Wrong_Form
580,-6.44,-1.22,0.91,Bicep_Wrong_Form
344,-5.59,3.81,1,Bicep_Wrong_Form
421,-5.97,3.44,3.03,Bicep_Wrong_Form
732,-8.31,3.03,0.59,Bicep_Wrong_Form
515,-6.78,3.31,1,Bicep_Wrong_Form
627,-5.84,3.75,0.59,Bicep_Wrong_Form
931,-7.22,3.47,1.63,Bicep_Wrong_Form
443,-4.47,5.59,1.66,Bicep_Wrong_Form
355,-7.22,1.31,-0.06,Bicep_Wrong_Form
299,-7.38,-1.56,0.12,Bicep_Wrong_Form
507,-7.22,-1.19,0.09,Bicep_Wrong_Form
418,-4,7.22,3.28,Bicep_Wrong_Form
295,-7.13,-1.88,-0.69,Bicep_Wrong_Form
210,-5.63,5.59,1.25,Bicep_Wrong_Form
289,-7.19,-1.69,-0.22,Bicep_Wrong_Form
587,-7,-1.22,-0.34,Bicep_Wrong_Form
350,-6.31,3.75,0.81,Bicep_Wrong_Form
729,-8.94,1.25,-1.22,Bicep_Wrong_Form
520,-5.84,5.38,1.66,Bicep_Wrong_Form
976,-7.16,2.44,-0.19,Bicep_Wrong_Form
600,-6.97,1.78,0.03,Bicep_Wrong_Form
340,-6.38,3.16,1.06,Bicep_Wrong_Form
778,-3.59,2.63,3.5,Bicep_Wrong_Form
710,-7.28,4.13,0.31,Bicep_Wrong_Form
494,-6.69,3.59,1.22,Bicep_Wrong_Form
358,-3.63,5.97,2.66,Bicep_Wrong_Form
758,-7.84,1.81,-0.37,Bicep_Wrong_Form
475,-5.44,4.66,0.5,Bicep_Wrong_Form
194,-7.16,2.22,-2.44,Bicep_Wrong_Form
579,-6.97,2.66,-1.94,Bicep_Wrong_Form
387,-5.91,3.84,1.19,Bicep_Wrong_Form
787,-6.78,4.31,-0.78,Bicep_Wrong_Form
697,-9.41,0.28,0.44,Bicep_Wrong_Form
925,-4.41,5.16,1.53,Bicep_Wrong_Form
767,-7.97,1.12,-0.75,Bicep_Wrong_Form
687,-6.03,5.56,1.59,Bicep_Wrong_Form
974,-5.97,6.06,1.53,Bicep_Wrong_Form
528,-8.09,0.47,0.91,Bicep_Wrong_Form
428,-6.91,3.41,2,Bicep_Wrong_Form
967,-4.94,4.41,0.34,Bicep_Wrong_Form
462,-5.38,6.22,1.63,Bicep_Wrong_Form
647,-7,-0.47,-1.44,Bicep_Wrong_Form
342,-5.97,5.41,1.84,Bicep_Wrong_Form
678,-7,3.84,-0.41,Bicep_Wrong_Form
533,-8.44,1.25,-0.34,Bicep_Wrong_Form
349,-5.41,3.94,0.88,Bicep_Wrong_Form
212,-7.97,0.37,0.12,Bicep_Wrong_Form
642,-2.44,5.34,1.66,Bicep_Wrong_Form
374,-7.41,0.41,-1.53,Bicep_Wrong_Form
232,-4.47,5.56,1.84,Bicep_Wrong_Form
688,-7.41,-0.94,-1.34,Bicep_Wrong_Form
262,-4.81,5.06,3.91,Bicep_Wrong_Form
658,-8.13,1.84,0.22,Bicep_Wrong_Form
378,-5.25,5.09,0.94,Bicep_Wrong_Form
225,-7.03,0.84,-0.28,Bicep_Wrong_Form
277,-7.31,1.59,-2.28,Bicep_Wrong_Form
373,-4.78,6,1.81,Bicep_Wrong_Form
978,-7.69,0.75,-1.16,Bicep_Wrong_Form
834,-4.5,6.03,2.22,Bicep_Wrong_Form
977,-7.22,3.53,-0.25,Bicep_Wrong_Form
827,-7.59,1.19,0.03,Bicep_Wrong_Form
